KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
eden_pda_WKGmu4J,"This looks like it could be used as an industrial cargo claw, but the design doesn't match Polaris or Colonists.",,,,,,,,"Похоже, его можно использовать как промышленный грузовой захват, но его дизайн не похож на Полярную или Колонистскую.",,,,,,,,
eden_pda_iu8aKeO,Examine Thruster Assembly,,,,,,,,Осмотрите двигатель в сборе,,,,,,,,
eden_pda_eqK88Om,Examine the thruster assembly in the wreckage.,,,,,,,,Осмотрите двигатель в сборе среди обломков.,,,,,,,,
eden_pda_aC4eACO,"This thruster assembly, what's left of it, has suffered damage consistent with standard UCH missile turrets.",,,,,,,,"Этот узел двигателя, то, что от него осталось, получил повреждения, соответствующие стандартным ракетным турелям ЦЭКБС.",,,,,,,,
eden_pda_apeaCeG,Obtain something interesting,,,,,,,,Получите что-нибудь интересное,,,,,,,,
eden_pda_0m0muaW,Find an item that can help you in your investigation.\nThe item must be placed into your personal inventory.,,,,,,,,"Найдите предмет, который может помочь вам в расследовании.\nПредмет необходимо поместить в личный инвентарь.",,,,,,,,
eden_pda_aC4KeBS,Analyze broken processor,,,,,,,,Анализ сломанного процессора,,,,,,,,
eden_pda_a4nGeOS,Broken drone processor analyzed in science station,,,,,,,,Сломанный процессор дрона проанализировали на научной станции,,,,,,,,
eden_pda_wKenc8q,"Analyze the Broken Drone Processor you found using the science station. The processor must be in your personal inventory.\nIf you lost the Broken Drone Processor, you can obtain a new one by returning to the asteroid field in the Syntrax system.",,,,,,,,"Проанализируйте сломанный процессор дрона, который вы нашли на научной станции. Процессор должен находиться в вашем личном инвентаре.\nЕсли вы потеряли сломанный процессор дрона, вы можете получить новый, вернувшись на поле астероидов в системе Syntrax.",,,,,,,,
eden_pda_uie4CCS,I should analyze that broken processor I found using a science station on board my ship.,,,,,,,,"Мне нужно проанализировать тот сломанный процессор, который я нашел на научной станции на борту моего корабля.",,,,,,,,
eden_pda_q8SCemG,Report your findings to the UCH researcher,,,,,,,,Сообщите о своих выводах исследователю UCH.,,,,,,,,
eden_pda_qWi4Gqq,Open communication channel with [c][ffff00]({keybind(PDA)})[-][/c],,,,,,,,Открытый канал связи с [c][ffff00]({keybind(PDA)})[-][/c],,,,,,,,
eden_pda_8KqC8Gu,Open a communication channel with the UCH Researcher by opening your PDA with [c][ffff00]({keybind(PDA)})[-][/c].,,,,,,,,"Откройте канал связи с исследователем UCH, открыв свой КПК с помощью [c][ffff00]({keybind(PDA)})[-][/c].",,,,,,,,
eden_pda_ou82GCG,"I need to report back with the UCH researcher.\nTo open a communication channel, get somewhere safe then press [c][ffff00]({keybind(PDA)})[-][/c].",,,,,,,,"Мне нужно отчитаться перед исследователем UCH.\nЧтобы открыть канал связи, найдите безопасное место и нажмите [c][ffff00]({keybind(PDA)})[-][/c].",,,,,,,,
eden_pda_CCWaO4S,Communications,,,,,,,,Коммуникации,,,,,,,,
eden_pda_gGiaqOG,Closing communications channel,,,,,,,,Закрытие канала связи,,,,,,,,
eden_pda_CXe4WeK,Closing communications channel.,,,,,,,,Закрытие канала связи.,,,,,,,,
eden_pda_eMi4iMu,Examine Warp Trail,,,,,,,,Осмотреть варп-тропу,,,,,,,,
eden_pda_qqYO8e2,Examine the warp trail near the wreckage.,,,,,,,,Осмотрите варп-след возле обломков.,,,,,,,,
eden_pda_WG8q06i,This warp trail has an unknown energy signature and appears to lead further into the Dronelands.,,,,,,,,"Этот варп-след имеет неизвестную энергетическую сигнатуру и, похоже, ведет дальше в Земли Дронов.",,,,,,,,
eden_pda_G00iCuq,M2-Drone class star system,,,,,,,,Звездная система класса М2-Дрон,,,,,,,,
eden_pda_u2OK8wu,Warp to M2-Drone star system,,,,,,,,Телепортируйтесь в звездную систему М2-Дрон,,,,,,,,
eden_pda_sCEiWCB,Warp to a M2-Drone class star system.,,,,,,,,Переместитесь в звездную систему класса М2-Дрон.,,,,,,,,
eden_pda_a4WIs4C,Use scanning station,,,,,,,,Использовать станцию сканирования,,,,,,,,
eden_pda_MeCamWe,Launch probes,,,,,,,,Запуск зондов,,,,,,,,
eden_pda_M4e880O,Launch probes by using your scanning station.,,,,,,,,Запускайте зонды с помощью сканирующей станции.,,,,,,,,
eden_pda_Sqmee8e,D4-Drone class star system,,,,,,,,Звездная система класса D4-Дрон,,,,,,,,
eden_pda_SK8eCOi,Warp to D4-Drone star system,,,,,,,,Телепортируйтесь в звездную систему D4-Dron.,,,,,,,,
eden_pda_S84gWWW,Warp to a D4-Drone class star system.,,,,,,,,Переместитесь в звездную систему класса D4-Дрон.,,,,,,,,
eden_pda_uCmqaKu,Use scanning station,,,,,,,,Использовать станцию сканирования,,,,,,,,
eden_pda_W080Cuu,Launch probes,,,,,,,,Запуск зондов,,,,,,,,
eden_pda_sSGGMuW,Launch probes by using your scanning station.,,,,,,,,Запускайте зонды с помощью сканирующей станции.,,,,,,,,
eden_pda_CKGuO8T,T-Drone class star system,,,,,,,,Звездная система класса Т-Дрон,,,,,,,,
eden_pda_4CO8CuC,Warp to T-Drone star system,,,,,,,,Телепортируйтесь в звездную систему Т-Дрона,,,,,,,,
eden_pda_SCa4CCe,Warp to a T-Drone class star system.,,,,,,,,Переместитесь в звездную систему класса Т-Дрон.,,,,,,,,
eden_pda_MqSmneu,Use scanning station,,,,,,,,Использовать станцию сканирования,,,,,,,,
eden_pda_muqiS44,Launch probes,,,,,,,,Запуск зондов,,,,,,,,
eden_pda_mum40Oq,Launch probes by using your scanning station.,,,,,,,,Запускайте зонды с помощью сканирующей станции.,,,,,,,,
eden_pda_WWuuCKC,BH4-Drone class star system,,,,,,,,Звездная система класса BH4-Дрон,,,,,,,,
eden_pda_iWquSeC,Warp to BH4-Drone star system,,,,,,,,Телепортируйтесь в звездную систему BH4-Дрон.,,,,,,,,
eden_pda_1m0KG48,Warp to a BH4-Drone class star system.,,,,,,,,Переместитесь в звездную систему класса BH4-Дрон.,,,,,,,,
eden_pda_m44WKmG,Use scanning station,,,,,,,,Использовать станцию сканирования,,,,,,,,
eden_pda_G0WCO0K,Launch probes,,,,,,,,Запуск зондов,,,,,,,,
eden_pda_KSCK3Ku,Launch probes by using your scanning station.,,,,,,,,Запускайте зонды с помощью сканирующей станции.,,,,,,,,
eden_pda_gW8G4qi,The UCH Researcher has ordered me to launch probes in several star systems near or inside of the Dronelands region of space to safely scout it.\nProbes can be crafted under the decoration tab of a constructor or purchased from UCH Research Vessels.\nI should start my search by warping to a [c][00ff00]M2-Drone[-][/c] class star system. I can use the search function of the galaxy map to search by star class.,,,,,,,,"Исследователь UCH приказал мне запустить зонды в нескольких звездных системах вблизи или внутри области космоса Dronelands, чтобы безопасно ее разведать.\nЗонды можно изготовить под вкладкой декора конструктора или приобрести у исследовательских судов UCH.\nМне следует начать поиск с перехода к [c][00ff00]М2-Дрон[-][/c] классовая звездная система. Я могу использовать функцию поиска на карте галактики для поиска по классу звезд.",,,,,,,,
eden_pda_aqSa8qW,Warp to a [c][00ff00]D4-Drone[-][/c] class star system. I can use the search function of the galaxy map to search by star class.,,,,,,,,Переместиться в [c][00ff00]D4-Дрон[-][/c] классовая звездная система. Я могу использовать функцию поиска на карте галактики для поиска по классу звезд.,,,,,,,,
eden_pda_II84uWS,Warp to a [c][00ff00]T-Drone[-][/c] class star system. You can use the search function of the galaxy map to search by star class.,,,,,,,,Переместиться в [c][00ff00]Т-Дрон[-][/c] классовая звездная система. Вы можете использовать функцию поиска на карте галактики для поиска по классу звезд.,,,,,,,,
eden_pda_4eCu8a4,"These dim, red dwarf stars are too cold to support much life.\nUse a scanning station on board your ship to launch probes to explore this type of star system.",,,,,,,,"Эти тусклые звезды-красные карлики слишком холодны, чтобы поддерживать жизнь.\nИспользуйте сканирующую станцию на борту своего корабля, чтобы запускать зонды для исследования звездных систем этого типа.",,,,,,,,
eden_pda_Sv44uGi,R-Drone class star system,,,,,,,,Звездная система класса R-Дрон,,,,,,,,
eden_pda_ajWSjSC,Warp to R-Drone star system,,,,,,,,Телепортируйтесь в звездную систему R-Drone,,,,,,,,
eden_pda_Q24cOme,Warp to a R-Drone class star system.,,,,,,,,Переместитесь в звездную систему класса R-Дрон.,,,,,,,,
eden_pda_W8WW0iC,Use scanning station,,,,,,,,Использовать станцию сканирования,,,,,,,,
eden_pda_aUXwo8G,Launch probes,,,,,,,,Запуск зондов,,,,,,,,
eden_pda_iOqWqaO,Launch probes by using your scanning station.,,,,,,,,Запускайте зонды с помощью сканирующей станции.,,,,,,,,
eden_pda_iLai81a,Waiting for probes,,,,,,,,Ожидание зондов,,,,,,,,
eden_pda_KKm4emi,Scanning,,,,,,,,Сканирование,,,,,,,,
eden_pda_4m4qO0e,Wait for your probes to finish their scans.,,,,,,,,"Подождите, пока ваши зонды закончат сканирование.",,,,,,,,
eden_pda_4amuuqS,I need to use a scanning station on board my ship to launch probes to explore this type of star system.,,,,,,,,Мне нужно использовать сканирующую станцию на борту моего корабля для запуска зондов для исследования звездной системы такого типа.,,,,,,,,
eden_pda_OQ4aOuW,I need to use a scanning station on board my ship to launch probes to explore this type of star system.,,,,,,,,Мне нужно использовать сканирующую станцию на борту моего корабля для запуска зондов для исследования звездной системы такого типа.,,,,,,,,
eden_pda_qeK0W44,I need to use a scanning station on board my ship to launch probes to explore this type of star system.,,,,,,,,Мне нужно использовать сканирующую станцию на борту моего корабля для запуска зондов для исследования звездной системы такого типа.,,,,,,,,
eden_pda_qGCGaGe,I need to use a scanning station on board my ship to launch probes to explore this type of star system.,,,,,,,,Мне нужно использовать сканирующую станцию на борту моего корабля для запуска зондов для исследования звездной системы такого типа.,,,,,,,,
eden_pda_8OemGWu,I need to use a scanning station on board my ship to launch probes to explore this type of star system.,,,,,,,,Мне нужно использовать сканирующую станцию на борту моего корабля для запуска зондов для исследования звездной системы такого типа.,,,,,,,,
eden_pda_4eGaiCq,My probes are gathering data from various nearby systems.\nI need to wait for my probes to gather some data.,,,,,,,,"Мои зонды собирают данные из различных близлежащих систем.\nМне нужно подождать, пока мои зонды соберут некоторые данные.",,,,,,,,
eden_pda_Oe4yKDC,View results at science station.,,,,,,,,Посмотреть результаты на научной станции.,,,,,,,,
eden_pda_4BiC88K,Access science station,,,,,,,,Доступ к научной станции,,,,,,,,
