KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_GSOWSaK,"@d0<size=125%><color=#ff0000><b>Agent</b></color></size>\n<color=#ffffff>Agents are elite security personnel excelling in close-quarters combat specializing in the use of small arms including </color><color=#0088ff>Pistols, Heavy Pistols, Laser Pistols and Submachine Guns</color><color=#ffffff>.</color>\n<color=#ffffff>Each Class Level increases Weapon Damage, Reload Speed, Accuracy and reduces Recoil with their class-specific weapons@p9</color>\n<b><color=#ffffff>Applicable Weapons:</color></b>\n<color=#00ffff>M-5 Pistol</color>, <color=#00ff00>M-6 Holosight Pistol</color>, <color=#ffa000>Elite Combat Pistol, </color><color=#0088ff>Starhawk Heavy Pistol</color>\n<color=#00ffff>LS-22 Laser Pistol</color>, <color=#00ff00>LS-38 Advanced Laser Pistol</color>, <color=#ffa000>DC-17 Heavy Laser Pistol</color>\n<color=#00ffff>Submachine Gun</color>, <color=#00ff00>Advanced Submachine Gun</color>, <color=#ffa000>Elite Submachine Gun</color>",,,,,,,,"@d0<size=125%><color=#ff0000><b>Агент</b></color></size>\n<color=#ffffff>Агенты — это элитные сотрудники службы безопасности, преуспевающие в ближнем бою, специализирующиеся на использовании стрелкового оружия, включая </color><color=#0088ff>Пистолеты, тяжелые пистолеты, лазерные пистолеты и пистолеты-пулеметы</color><color=#ffffff>.</color>\n<color=#ffffff>Каждый уровень класса увеличивает урон оружия, скорость перезарядки, точность и уменьшает отдачу оружия, специфичного для класса.@p9</color>\n<b><color=#ffffff>Применимое оружие:</color></b>\n<color=#00ffff>Пистолет М-5</color>, <color=#00ff00> Пистолет М-6 с голографическим прицелом</color>, <color=#ffa000>Элитный боевой пистолет, </color><color=#0088ff>Тяжелый пистолет «Звездный ястреб»</color>\n<color=#00ffff>Лазерный пистолет LS-22</color>, <color=#00ff00>Усовершенствованный лазерный пистолет LS-38</color>, <color=#ffa000>Тяжелый лазерный пистолет DC-17</color>\n<color=#00ffff>Пистолет-пулемет</color>, <color=#00ff00>Усовершенствованный пистолет-пулемет</color>, <color=#ffa000>Элитный пистолет-пулемет</color>",,,,,,,,
dialogue_8O0k40e,<b><color=#ffffff>Return to Main Menu</color></b>,,,,,,,,<b><color=#ffffff>Вернуться в главное меню</color></b>,,,,,,,,
dialogue_iOu4aGK,<b><color=#ff0000>Confirm Agent Class</color></b>,,,,,,,,<b><color=#ff0000>Подтвердите класс агента</color></b>,,,,,,,,
dialogue_q0OumTi,"@d0<size=125%><color=#ffa000><b>Vanguard</b></color></size>\n<color=#ffffff>Vanguards are the frontrunners in open combat, able to lead the charge, breach doors and take a position and hold it. Specialized for close and mid-ranged combat they employ the use of </color><color=#0088ff>Shotguns and Miniguns</color><color=#ffffff>.</color>\n<color=#ffffff>Each Class Level increases Weapon Damage, Reload Speed, Accuracy and reduces Recoil with their class-specific weapons.@p9</color>\n<b><color=#ffffff>Applicable Weapons:</color></b>\n<color=#00ffff>Shotgun</color>, <color=#00ff00>Combat Shotgun</color>, <color=#ffa000>Assault Shotgun</color>, <color=#ff0000>Zirax Heavy Shotgun</color>\n<color=#00ff00>Minigun</color>, <color=#ffff00>Advanced Minigun</color>, <color=#ffa000>Laser Minigun</color>",,,,,,,,"@d0<size=125%><color=#ffa000><b>Авангард</b></color></size>\n<color=#ffffff>Авангарды — лидеры в открытом бою, способные возглавить атаку, взломать двери, занять позицию и удержать ее. Специализированные для боя на ближней и средней дистанции, они используют </color><color=#0088ff>Дробовики и Миниганы</color><color=#ffffff>.</color>\n<color=#ffffff>Каждый уровень класса увеличивает урон оружия, скорость перезарядки, точность и уменьшает отдачу оружия, специфичного для класса.@p9</color>\n<b><color=#ffffff>Применимое оружие:</color></b>\n<color=#00ffff>Дробовик</color>, <color=#00ff00>Боевой дробовик</color>, <color=#ffa000>Штурмовой дробовик</color>, <color=#ff0000>Тяжелый дробовик Зиракс</color>\n<color=#00ff00>Миниган</color>, <color=#ffff00>Усовершенствованный миниган</color>, <color=#ffa000>Лазерный миниган</color>",,,,,,,,
dialogue_CC8aKG8,<b><color=#ffffff>Return to Main Menu</color></b>,,,,,,,,<b><color=#ffffff>Вернуться в главное меню</color></b>,,,,,,,,
dialogue_4eCCa4K,<b><color=#ffa000>Confirm Vanguard Class</color></b>,,,,,,,,<b><color=#ffa000>Подтвердить класс «Авангард»</color></b>,,,,,,,,
dialogue_4qG8S8S,"@d0<size=125%><color=#ffff00><b>Specialist</b></color></size>\n<color=#ffffff>Specialist are a support class trained in the use of energy and incendiary weapons such as </color><color=#0088ff>Plasma Cannons and Flamethrowers</color><color=#ffffff>. They are also capable of modifying the </color><color=#0088ff>Plasma Rifle</color><color=#ffffff> to destabilize the projectiles, causing them to explode on contact damaging the surrounding area.</color>\n<color=#ffffff>Each Class Level increases Weapon Damage, Reload Speed, Accuracy and reduces Recoil with their class-specific weapons.@p9</color>\n<b><color=#ffffff>Applicable Weapons:</color></b>\n<color=#00ff00>Plasma Cannon</color>, <color=#ffa000>High-Output Plasma Cannon, </color><color=#ff0000>Plasma Rifle</color>\n<color=#00ff00>Flamethrower</color>, <color=#ffa000>Advanced Flamethrower, </color><color=#ff00ff>Plasma Blaster</color>",,,,,,,,"@d0<size=125%><color=#ffff00><b>Специалист</b></color></size>\n<color=#ffffff>Специалист — это класс поддержки, обученный использованию энергетического и зажигательного оружия, такого как </color><color=#0088ff>Плазменные пушки и огнеметы</color><color=#ffffff>. Они также способны модифицировать </color><color=#0088ff>Плазменную винтовку</color><color=#ffffff>, чтобы дестабилизировать снаряды, заставляя их взрываться при контакте, нанося ущерб окружающей области.</color>\n<color=#ffffff>Каждый уровень класса увеличивает урон оружия, скорость перезарядки, точность и уменьшает отдачу оружия, специфичного для класса.@p9</color>\n<b><color=#ffffff>Применимое оружие:</color></b>\n<color=#00ff00>Плазменная пушка</color>, <color=#ffa000>Высокопроизводительная плазменная пушка, </color><color=#ff0000>Плазменная винтовка</color>\n<color=#00ff00>Огнемет</color>, <color=#ffa000>Усовершенствованный огнемет, </color><color=#ff00ff>Плазменный бластер</color>",,,,,,,,
dialogue_mmSi0Si,<b><color=#ffffff>Return to Main Menu</color></b>,,,,,,,,<b><color=#ffffff>Вернуться в главное меню</color></b>,,,,,,,,
dialogue_aOm0OGa,<b><color=#ffff00>Confirm Specialist Class</color></b>,,,,,,,,<b><color=#ffff00>Подтвердить класс специалиста</color></b>,,,,,,,,
dialogue_SO7uua0,"@d0<size=125%><color=#00ff00><b>Engineer</b></color></size>\n<color=#ffffff>Engineers are a non-combatant class specializing in maintenance, harvest and salvage. Experts in the use of </color><color=#0088ff>Multitools, Chainsaws and Drills</color><color=#ffffff>, both </color><color=#00ffff>handheld and ship-mounted</color><color=#ffffff>. They are also skilled Warp Technicians, able to boost the range of a typical </color><color=#0088ff>Warp Drive</color><color=#ffffff> by a few lightyears above the norm.</color>\n<color=#ffffff>Each Class Level increases Tool Damage, Reload Speed and increases the maximum warp distance of any Warp Drive.@p9</color>\n<b><color=#ffffff>Applicable Weapons:</color></b>\n<color=#0088ff>Survival Multitool,</color><color=#00ffff> Multitool</color>, <color=#00ff00>Advanced Multitool</color>\n<color=#00ffff>Chainsaw, Mechanical Drill</color>, <color=#00ff00>Laser Drill</color>, <color=#ffa000>Enhanced Laser Drill</color>\n<color=#ffff00>HV, SV and CV Drills, Drill Turrets, Multiturrets and Harvest Modules</color>\n<color=#ff00ff>Gains +2 Lightyear warp range per class level</color>",,,,,,,,"@d0<size=125%><color=#00ff00><b>Инженер</b></color></size>\n<color=#ffffff>Инженеры — это небоевой класс, специализирующийся на техническом обслуживании, сборе урожая и утилизации. Эксперты в использовании </color><color=#0088ff>Мультиинструментов, бензопил и дрелей</color><color=#ffffff>, как </color><color=#00ffff>ручных, так и установленных на корабле</color><color=#ffffff>. Они также являются опытными варп-техниками, способными увеличить дальность действия типичного </color><color=#0088ff>Варп-двигателя</color><color=#ffffff> на несколько световых лет выше нормы.</color>\n<color=#ffffff>Каждый уровень класса увеличивает урон инструмента, скорость перезарядки и максимальное расстояние деформации любого варп-двигателя.@p9</color>\n<b><color=#ffffff>Применимое оружие:</color></b>\n<color=#0088ff>Мультиинструмент выживания,</color><color=#00ffff> Мультитул</color>, <color=#00ff00>Продвинутый мультиинструмент</color>\n<color=#00ffff>Бензопила, Механическая дрель</color>, <color=#00ff00>Лазерная дрель</color>, <color=#ffa000>Усовершенствованная лазерная дрель</color>\n<color=#ffff00>Буровые установки HV, SV и CV, буровые турели, мультитурели и модули сбора урожая</color>\n<color=#ff00ff>Получает +2 дальности варпа Светового года за уровень класса.</color>",,,,,,,,
dialogue_W0eKemC,<b><color=#ffffff>Return to Main Menu</color></b>,,,,,,,,<b><color=#ffffff>Вернуться в главное меню</color></b>,,,,,,,,
dialogue_a8Cm4Gg,<b><color=#00ff00>Confirm Engineer Class</color></b>,,,,,,,,<b><color=#00ff00>Подтвердить класс инженера</color></b>,,,,,,,,
dialogue_qKCuaem,"<color=#00ffff>Congratulations, Commander.\nYou have now confirmed </color><color=#ff0000><b>{MainClass}</b></color><color=#00ffff> as your </color><color=#0088ff>Main Character Class</color><color=#00ffff>.@w2</color>\n<color=#00ffff>You will not be able to change your class again; But when you have successfully leveled your current class to </color><color=#ffff00>level 5</color><color=#00ffff>, you may choose a </color><color=#00ff00>Sub-Class</color><color=#00ffff>, that will allow you to obtain new skills.</color>@p9\n<color=#00ffff>You can check your current Class Statistics at any time by activating the Class System mission in your </color><b><color=#ffffff>PDA (F1)</color></b><color=#00ffff>.</color>\n<color=#00ffff>Good luck Commander.</color>",,,,,,,,"<color=#00ffff>Поздравляю, командир.\nТеперь вы подтвердили </color><color=#ff0000> <b>{MainClass}</b></color><color=#00ffff> в качестве своего </color><color=#0088ff>Основного класса персонажей</color><color=#00ffff>.@w2</color>\n<color=#00ffff>Вы не сможете снова сменить класс; Но когда вы успешно повысите свой текущий класс до </color><color=#ffff00>уровня 5</color><color=#00ffff>, вы сможете выбрать </color><color=#00ff00>Подкласс</color><color=#00ffff>, который позволит вам получить новые навыки.</color>@p9\n<color=#00ffff>Вы можете проверить свою текущую статистику классов в любое время, активировав миссию «Система классов» на своем </color><b><color=#ffffff>КПК (F1)</color></b><color=#00ffff>.</color>\n<color=#00ffff>Удачи, командир.</color>",,,,,,,,
